,season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore
7667,2016.0,981003,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,JP Duminy,Jean-Paul Duminy,17.0,15.0,23.0,1.0,0.0,113.33,False,False,"{'wickets': 3, 'runs': 117}"
7668,2016.0,981003,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,CR Brathwaite,Carlos Brathwaite,10.0,7.0,14.0,2.0,0.0,142.85,False,False,"{'wickets': 4, 'runs': 143}"
7669,2016.0,981003,DC v SRH,DC,SRH,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,2,SV Samson,Sanju Samson,3.0,4.0,11.0,0.0,0.0,75.0,False,True,{}
7670,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,HM Amla,Hashim Amla,30.0,27.0,33.0,4.0,1.0,111.11,False,False,"{'wickets': 1, 'runs': 60}"
7671,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,M Vijay,Murali Vijay,59.0,41.0,66.0,4.0,3.0,143.9,True,False,"{'wickets': 3, 'runs': 123}"
7672,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,WP Saha,Wriddhiman Saha,3.0,4.0,4.0,0.0,0.0,75.0,False,False,"{'wickets': 2, 'runs': 65}"
7673,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,Gurkeerat Singh,Gurkeerat Singh Mann,51.0,30.0,37.0,3.0,3.0,170.0,False,False,"{'wickets': 4, 'runs': 150}"
7674,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,DA Miller,David Miller,7.0,5.0,11.0,1.0,0.0,140.0,False,False,"{'wickets': 5, 'runs': 154}"
7675,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,F Behardien,Farhaan Behardien,5.0,5.0,7.0,1.0,0.0,100.0,False,False,"{'wickets': 6, 'runs': 160}"
7676,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,AR Patel,Axar Patel,1.0,3.0,8.0,0.0,0.0,33.33,False,False,"{'wickets': 7, 'runs': 160}"
7677,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,R Dhawan,Rishi Dhawan,11.0,4.0,5.0,0.0,1.0,275.0,False,True,{}
7678,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,KXIP,1,KJ Abbott,Kyle Abbott,1.0,1.0,2.0,0.0,0.0,100.0,False,True,{}
7679,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,RPS,2,AM Rahane,Ajinkya Rahane,19.0,15.0,22.0,4.0,0.0,126.66,False,False,"{'wickets': 1, 'runs': 35}"
7680,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,RPS,2,UT Khawaja,Usman Khawaja,30.0,29.0,57.0,1.0,1.0,103.44,False,False,"{'wickets': 4, 'runs': 80}"
7681,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,RPS,2,GJ Bailey,George Bailey,9.0,11.0,11.0,2.0,0.0,81.81,False,False,"{'wickets': 2, 'runs': 47}"
7682,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,RPS,2,SS Tiwary,Saurabh Tiwary,17.0,15.0,19.0,1.0,1.0,113.33,False,False,"{'wickets': 3, 'runs': 78}"
7683,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,RPS,2,MS Dhoni,MS Dhoni,64.0,32.0,49.0,4.0,5.0,200.0,True,True,{}
7684,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,RPS,2,IK Pathan,Irfan Pathan,2.0,3.0,5.0,0.0,0.0,66.66,False,False,"{'wickets': 5, 'runs': 86}"
7685,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,RPS,2,NLTC Perera,Thisara Perera,23.0,14.0,27.0,2.0,1.0,164.28,False,False,"{'wickets': 6, 'runs': 144}"
7686,2016.0,981005,RPS v KXIP,RPS,KXIP,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,India,RPS,2,R Ashwin,Ravichandran Ashwin,1.0,1.0,12.0,0.0,0.0,100.0,False,True,{}
7687,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,RG Sharma,Rohit Sharma,30.0,17.0,16.0,4.0,2.0,176.47,True,False,"{'wickets': 1, 'runs': 33}"
7688,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,MJ Guptill,Martin Guptill,7.0,9.0,20.0,1.0,0.0,77.77,False,False,"{'wickets': 2, 'runs': 41}"
7689,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,N Rana,Nitish Rana,70.0,36.0,62.0,7.0,4.0,194.44,False,False,"{'wickets': 5, 'runs': 153}"
7690,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,KH Pandya,Krunal Pandya,4.0,3.0,2.0,1.0,0.0,133.33,False,False,"{'wickets': 3, 'runs': 45}"
7691,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,JC Buttler,Jos Buttler,33.0,31.0,36.0,3.0,0.0,106.45,False,False,"{'wickets': 4, 'runs': 120}"
7692,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,KA Pollard,Kieron Pollard,9.0,11.0,23.0,0.0,1.0,81.81,False,False,"{'wickets': 6, 'runs': 160}"
7693,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,HH Pandya,Hardik Pandya,7.0,8.0,16.0,1.0,0.0,87.5,False,False,"{'wickets': 8, 'runs': 172}"
7694,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,Harbhajan Singh,Harbhajan Singh,3.0,5.0,8.0,0.0,0.0,60.0,False,False,"{'wickets': 7, 'runs': 166}"
7695,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,MI,1,R Vinay Kumar,Vinay Kumar,1.0,1.0,2.0,0.0,0.0,100.0,False,True,{}
7696,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,GL,2,AJ Finch,Aaron Finch,0.0,2.0,1.0,0.0,0.0,0.0,False,False,"{'wickets': 1, 'runs': 0}"
7697,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,GL,2,BB McCullum,Brendon McCullum,48.0,27.0,49.0,8.0,1.0,177.77,False,False,"{'wickets': 2, 'runs': 96}"
7698,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,GL,2,SK Raina,Suresh Raina,58.0,36.0,61.0,8.0,2.0,161.11,True,False,"{'wickets': 4, 'runs': 122}"
7699,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,GL,2,KD Karthik,Dinesh Karthik,3.0,4.0,6.0,0.0,0.0,75.0,False,False,"{'wickets': 3, 'runs': 111}"
7700,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,GL,2,DR Smith,Dwayne Smith,37.0,23.0,34.0,4.0,2.0,160.86,False,True,{}
7701,2016.0,981007,GL v MI,GL,MI,"Green Park, Kanpur",Kanpur,India,GL,2,RA Jadeja,Ravindra Jadeja,21.0,15.0,27.0,4.0,0.0,140.0,False,True,{}
7702,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,RV Uthappa,Robin Uthappa,25.0,17.0,17.0,4.0,0.0,147.05,False,False,"{'wickets': 1, 'runs': 33}"
7703,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,G Gambhir,Gautam Gambhir,16.0,15.0,33.0,1.0,0.0,106.66,True,False,"{'wickets': 3, 'runs': 57}"
7704,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,C Munro,Colin Munro,10.0,8.0,8.0,2.0,0.0,125.0,False,False,"{'wickets': 2, 'runs': 48}"
7705,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,MK Pandey,Manish Pandey,48.0,30.0,50.0,2.0,3.0,160.0,False,False,"{'wickets': 4, 'runs': 144}"
7706,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,YK Pathan,Yusuf Pathan,52.0,34.0,68.0,3.0,2.0,152.94,False,True,{}
7707,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,JO Holder,Jason Holder,3.0,3.0,5.0,0.0,0.0,100.0,False,False,"{'wickets': 5, 'runs': 153}"
7708,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,Shakib Al Hasan,Shakib Al Hasan,7.0,10.0,13.0,0.0,0.0,70.0,False,False,"{'wickets': 6, 'runs': 164}"
7709,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,KKR,1,SA Yadav,Suryakumar Yadav,6.0,3.0,4.0,1.0,0.0,200.0,False,True,{}
7710,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,S Dhawan,Shikhar Dhawan,51.0,30.0,47.0,4.0,3.0,170.0,False,False,"{'wickets': 2, 'runs': 86}"
7711,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,DA Warner,David Warner,18.0,16.0,12.0,1.0,1.0,112.5,True,False,"{'wickets': 1, 'runs': 28}"
7712,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,NV Ojha,Naman Ojha,15.0,25.0,37.0,1.0,0.0,60.0,False,False,"{'wickets': 3, 'runs': 92}"
7713,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,Yuvraj Singh,Yuvraj Singh,19.0,12.0,12.0,1.0,2.0,158.33,False,False,"{'wickets': 4, 'runs': 110}"
7714,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,KS Williamson,Kane Williamson,7.0,9.0,18.0,0.0,0.0,77.77,False,False,"{'wickets': 6, 'runs': 117}"
7715,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,DJ Hooda,Deepak Hooda,2.0,2.0,5.0,0.0,0.0,100.0,False,False,"{'wickets': 5, 'runs': 115}"
7716,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,MC Henriques,Moises Henriques,11.0,10.0,11.0,1.0,0.0,110.0,False,False,"{'wickets': 7, 'runs': 136}"
7717,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,KV Sharma,Karn Sharma,8.0,11.0,21.0,0.0,0.0,72.72,False,True,{}
7718,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,B Kumar,Bhuvneshwar Kumar,5.0,4.0,7.0,1.0,0.0,125.0,False,False,"{'wickets': 8, 'runs': 144}"
7719,2016.0,981009,KKR v SRH,KKR,SRH,"Eden Gardens, Kolkata",Kolkata,India,SRH,2,BB Sran,Barinder Sran,2.0,2.0,4.0,0.0,0.0,100.0,False,True,{}
7720,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,Q de Kock,Quinton de Kock,60.0,52.0,81.0,5.0,1.0,115.38,False,False,"{'wickets': 7, 'runs': 107}"
7721,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,RR Pant,Rishabh Pant,1.0,2.0,6.0,0.0,0.0,50.0,False,False,"{'wickets': 1, 'runs': 11}"
7722,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,KK Nair,Karun Nair,11.0,10.0,19.0,0.0,1.0,110.0,False,False,"{'wickets': 2, 'runs': 42}"
7723,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,SV Samson,Sanju Samson,17.0,12.0,18.0,1.0,1.0,141.66,False,False,"{'wickets': 3, 'runs': 71}"
7724,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,SW Billings,Sam Billings,4.0,6.0,8.0,0.0,0.0,66.66,False,False,"{'wickets': 4, 'runs': 81}"
7725,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,P Negi,Pawan Negi,6.0,12.0,14.0,0.0,0.0,50.0,False,False,"{'wickets': 5, 'runs': 96}"
7726,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,CR Brathwaite,Carlos Brathwaite,1.0,2.0,3.0,0.0,0.0,50.0,False,False,"{'wickets': 6, 'runs': 98}"
7727,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,CH Morris,Chris Morris,27.0,18.0,24.0,3.0,0.0,150.0,False,True,{}
7728,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,DC,1,J Yadav,Jayant Yadav,5.0,7.0,16.0,0.0,0.0,71.42,False,False,"{'wickets': 8, 'runs': 138}"
7729,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,RCB,2,CH Gayle,Chris Gayle,1.0,4.0,5.0,0.0,0.0,25.0,False,False,"{'wickets': 1, 'runs': 5}"
7730,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,RCB,2,V Kohli,Virat Kohli,54.0,45.0,85.0,6.0,0.0,120.0,True,True,{}
7731,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,RCB,2,AB de Villiers,AB de Villiers,6.0,8.0,8.0,1.0,0.0,75.0,False,False,"{'wickets': 2, 'runs': 17}"
7732,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,RCB,2,KL Rahul,KL Rahul,38.0,23.0,34.0,4.0,1.0,165.21,False,False,"{'wickets': 3, 'runs': 83}"
7733,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,RCB,2,SR Watson,Shane Watson,14.0,18.0,18.0,0.0,1.0,77.77,False,False,"{'wickets': 4, 'runs': 111}"
7734,2016.0,981011,DC v RCB,DC,RCB,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,India,RCB,2,STR Binny,Stuart Binny,16.0,11.0,16.0,2.0,0.0,145.45,False,True,{}
7735,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,AJ Finch,Aaron Finch,4.0,6.0,7.0,1.0,0.0,66.66,False,False,"{'wickets': 2, 'runs': 6}"
7736,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,BB McCullum,Brendon McCullum,1.0,4.0,5.0,0.0,0.0,25.0,False,False,"{'wickets': 1, 'runs': 2}"
7737,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,SK Raina,Suresh Raina,1.0,9.0,11.0,0.0,0.0,11.11,True,False,"{'wickets': 3, 'runs': 9}"
7738,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,KD Karthik,Dinesh Karthik,26.0,30.0,50.0,2.0,0.0,86.66,False,False,"{'wickets': 4, 'runs': 94}"
7739,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,DR Smith,Dwayne Smith,73.0,41.0,57.0,5.0,6.0,178.04,False,False,"{'wickets': 6, 'runs': 115}"
7740,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,RA Jadeja,Ravindra Jadeja,3.0,7.0,12.0,0.0,0.0,42.85,False,False,"{'wickets': 5, 'runs': 107}"
7741,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,DJ Bravo,Dwayne Bravo,8.0,6.0,19.0,1.0,0.0,133.33,False,False,"{'wickets': 8, 'runs': 145}"
7742,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,ER Dwivedi,Eklavya Dwivedi,19.0,9.0,12.0,1.0,2.0,211.11,False,False,"{'wickets': 7, 'runs': 145}"
7743,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,P Kumar,Praveen Kumar,1.0,2.0,8.0,0.0,0.0,50.0,False,False,"{'wickets': 9, 'runs': 156}"
7744,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,DS Kulkarni,Dhawal Kulkarni,10.0,4.0,8.0,2.0,0.0,250.0,False,False,"{'wickets': 10, 'runs': 158}"
7745,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,GL,1,SB Jakati,Shadab Jakati,1.0,2.0,2.0,0.0,0.0,50.0,False,True,{}
7746,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,CH Gayle,Chris Gayle,9.0,12.0,15.0,2.0,0.0,75.0,False,False,"{'wickets': 2, 'runs': 25}"
7747,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,0.0,2.0,6.0,0.0,0.0,0.0,True,False,"{'wickets': 1, 'runs': 12}"
7748,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,AB de Villiers,AB de Villiers,79.0,47.0,80.0,5.0,5.0,168.08,False,True,{}
7749,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,KL Rahul,KL Rahul,0.0,1.0,1.0,0.0,0.0,0.0,False,False,"{'wickets': 3, 'runs': 25}"
7750,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,SR Watson,Shane Watson,1.0,6.0,5.0,0.0,0.0,16.66,False,False,"{'wickets': 4, 'runs': 28}"
7751,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,Sachin Baby,Sachin Baby,0.0,3.0,2.0,0.0,0.0,0.0,False,False,"{'wickets': 5, 'runs': 29}"
7752,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,STR Binny,Stuart Binny,21.0,15.0,18.0,2.0,1.0,140.0,False,False,"{'wickets': 6, 'runs': 68}"
7753,2016.0,981013,RCB v GL,RCB,GL,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,Iqbal Abdulla,Iqbal Abdulla,33.0,25.0,41.0,3.0,1.0,132.0,False,True,{}
7754,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,DA Warner,David Warner,28.0,28.0,44.0,3.0,0.0,100.0,True,False,"{'wickets': 3, 'runs': 71}"
7755,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,S Dhawan,Shikhar Dhawan,10.0,10.0,7.0,2.0,0.0,100.0,False,False,"{'wickets': 1, 'runs': 12}"
7756,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,MC Henriques,Moises Henriques,31.0,21.0,34.0,1.0,2.0,147.61,False,False,"{'wickets': 2, 'runs': 71}"
7757,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,Yuvraj Singh,Yuvraj Singh,44.0,30.0,42.0,8.0,1.0,146.66,False,False,"{'wickets': 6, 'runs': 145}"
7758,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,DJ Hooda,Deepak Hooda,21.0,13.0,24.0,0.0,2.0,161.53,False,False,"{'wickets': 4, 'runs': 120}"
7759,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,BCJ Cutting,Ben Cutting,0.0,1.0,4.0,0.0,0.0,0.0,False,False,"{'wickets': 5, 'runs': 124}"
7760,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,NV Ojha,Naman Ojha,7.0,9.0,13.0,0.0,0.0,77.77,False,False,"{'wickets': 7, 'runs': 147}"
7761,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,B Kumar,Bhuvneshwar Kumar,1.0,2.0,8.0,0.0,0.0,50.0,False,False,"{'wickets': 8, 'runs': 161}"
7762,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,Bipul Sharma,Bipul Sharma,14.0,6.0,6.0,0.0,2.0,233.33,False,True,{}
7763,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,SRH,1,BB Sran,Barinder Sran,0.0,0.0,1.0,0.0,0.0,,False,True,{}
7764,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,RV Uthappa,Robin Uthappa,11.0,7.0,8.0,1.0,0.0,157.14,False,False,"{'wickets': 1, 'runs': 15}"
7765,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,G Gambhir,Gautam Gambhir,28.0,28.0,41.0,2.0,1.0,100.0,True,False,"{'wickets': 3, 'runs': 63}"
7766,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,C Munro,Colin Munro,16.0,17.0,20.0,1.0,0.0,94.11,False,False,"{'wickets': 2, 'runs': 53}"
7767,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,MK Pandey,Manish Pandey,36.0,28.0,55.0,2.0,1.0,128.57,False,False,"{'wickets': 6, 'runs': 125}"
7768,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,YK Pathan,Yusuf Pathan,2.0,6.0,8.0,0.0,0.0,33.33,False,False,"{'wickets': 4, 'runs': 69}"
7769,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,SA Yadav,Suryakumar Yadav,23.0,15.0,23.0,1.0,1.0,153.33,False,False,"{'wickets': 5, 'runs': 115}"
7770,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,R Sathish,Rajagopal Sathish,8.0,9.0,21.0,0.0,0.0,88.88,False,False,"{'wickets': 7, 'runs': 139}"
7771,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,JO Holder,Jason Holder,6.0,7.0,12.0,1.0,0.0,85.71,False,False,"{'wickets': 8, 'runs': 140}"
7772,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,SP Narine,Sunil Narine,1.0,3.0,2.0,0.0,0.0,33.33,False,True,{}
7773,2016.0,981015,KKR v SRH,KKR,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,KKR,2,M Morkel,Morne Morkel,0.0,0.0,1.0,0.0,0.0,,False,True,{}
7774,2016.0,981017,GL v SRH,GL,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,GL,1,ER Dwivedi,Eklavya Dwivedi,5.0,5.0,4.0,1.0,0.0,100.0,False,False,"{'wickets': 1, 'runs': 7}"
7775,2016.0,981017,GL v SRH,GL,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,GL,1,BB McCullum,Brendon McCullum,32.0,29.0,57.0,5.0,0.0,110.34,False,False,"{'wickets': 4, 'runs': 81}"
7776,2016.0,981017,GL v SRH,GL,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,GL,1,SK Raina,Suresh Raina,1.0,5.0,11.0,0.0,0.0,20.0,True,False,"{'wickets': 2, 'runs': 19}"
7777,2016.0,981017,GL v SRH,GL,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,GL,1,KD Karthik,Dinesh Karthik,26.0,19.0,27.0,4.0,1.0,136.84,False,False,"{'wickets': 3, 'runs': 63}"
7778,2016.0,981017,GL v SRH,GL,SRH,"Arun Jaitley Stadium, Delhi",Delhi,India,GL,1,AJ Finch,Aaron Finch,50.0,32.0,42.0,7.0,2.0,156.25,False,False,"{'wickets': 6, 'runs': 134}"
